id_registro,nivel_territorial,pais,codigo_iso_pais,departamento_region,ciudad_municipio,tipo_plataforma,categoria_servicio,plataforma_principal,edad,genero,nivel_educativo,antiguedad_meses,horas_semanales,ingreso_bruto_mensual_cop,costos_operativos_mensuales_cop,ingreso_neto_mensual_cop,ingreso_neto_hora_usd,dependencia_ingresos,afiliacion_salud,afiliacion_pension,cuenta_con_arl,calificacion_promedio_app,fecha_registro,anio,mes,fuente_origen_id
GIG-08098,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Desarrollo de Software y TI,Fiverr,32,Masculino,Secundaria / Bachillerato,4,30.5,12837400,1540500,11296900,21.12,Fuente complementaria / Secundaria (<50%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.97,2025-09-07,2025,9,F-PRIM-02
GIG-08099,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,26,Masculino,Secundaria / Bachillerato,5,64.4,3775100,1627000,2148100,1.9,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),5.0,2023-10-31,2023,10,F-SEC-01
GIG-08100,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,23,Femenino,Universitario,35,67.6,1708500,548400,1160100,0.98,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.95,2022-11-16,2022,11,F-SEC-01
GIG-08101,Regional,Colombia,COL,Atlantico,Barranquilla,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Upwork,22,Femenino,Posgrado,35,50.9,1874400,151400,1723000,1.93,Fuente principal (>50%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.89,2024-02-09,2024,2,F-SEC-01
GIG-08102,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,45,Masculino,Secundaria / Bachillerato,2,70.9,8374500,2679800,5694700,4.58,Unica fuente de ingresos (100%),No afiliado / Ninguno,No cotiza,Si (Afiliado a Riesgos Laborales),4.78,2023-01-29,2023,1,F-TER-02
GIG-08103,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,28,Femenino,Universitario,1,48.3,1691000,426900,1264100,1.49,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.77,2025-12-02,2025,12,F-SEC-02
GIG-08104,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,27,Masculino,Universitario,72,57.0,3308200,1430500,1877700,1.88,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.95,2021-05-29,2021,5,F-PRIM-01
GIG-08105,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,39,Masculino,Secundaria / Bachillerato,26,32.7,1784400,454500,1329900,2.32,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.75,2026-01-28,2026,1,F-SEC-01
GIG-08106,Nacional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,26,Masculino,Tecnico / Tecnologo,19,64.7,3128400,1097300,2031100,1.79,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.83,2022-05-25,2022,5,F-PRIM-01
GIG-08107,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Desarrollo de Software y TI,Toptal,35,Masculino,Posgrado,9,49.4,21899300,2627900,19271300,22.25,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.86,2024-04-02,2024,4,F-PRIM-02
GIG-08108,Nacional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,26,Masculino,Secundaria / Bachillerato,27,31.7,2246800,791000,1455800,2.62,Fuente principal (>50%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.83,2024-04-10,2024,4,F-SEC-02
GIG-08109,Regional,Colombia,COL,Santander,Bucaramanga,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,25,Masculino,Universitario,17,30.6,3190000,513700,2676300,4.99,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.9,2026-03-27,2026,3,F-SEC-01
GIG-08110,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,27,Masculino,Secundaria / Bachillerato,48,55.1,3503500,1226600,2276800,2.36,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.98,2023-11-29,2023,11,F-SEC-02
GIG-08111,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,31,Masculino,Secundaria / Bachillerato,11,42.7,2096300,725000,1371300,1.83,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.95,2024-05-08,2024,5,F-SEC-01
GIG-08112,Global,Argentina,ARG,Buenos Aires,Buenos Aires,En linea / Basada en la Nube,Diseno Multimedia y Contenido,99designs,22,Masculino,Universitario,6,25.5,3745400,449500,3296000,7.37,Fuente complementaria / Secundaria (<50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.83,2025-08-03,2025,8,F-TER-01
GIG-08113,Global,Espana,ESP,Madrid,Madrid,En linea / Basada en la Nube,Diseno Multimedia y Contenido,99designs,19,Femenino,Universitario,4,43.0,32165800,3859900,28305900,37.54,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.83,2023-12-07,2023,12,F-TER-01
GIG-08114,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,51,Masculino,Universitario,2,50.8,2819400,1077100,1742200,1.96,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.77,2024-05-27,2024,5,F-SEC-02
GIG-08115,Global,Brasil,BRA,Sao Paulo,Sao Paulo,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,47,Masculino,Secundaria / Bachillerato,3,42.8,2993100,957800,2035300,2.71,Fuente complementaria / Secundaria (<50%),Regimen Subsidiado,Cotiza activamente,No (Sin cobertura ARL),4.89,2024-03-05,2024,3,F-TER-02
GIG-08116,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,18,Masculino,Tecnico / Tecnologo,8,55.0,2084200,1063500,1020700,1.06,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.99,2025-12-29,2025,12,F-SEC-01
GIG-08117,Regional,Colombia,COL,Antioquia,Medellin,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Clickworker,19,Masculino,Tecnico / Tecnologo,9,25.5,920000,55800,864200,1.93,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.93,2023-01-31,2023,1,F-SEC-01
GIG-08118,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,32,Masculino,Secundaria / Bachillerato,3,38.8,1266500,466100,800400,1.18,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.64,2023-10-20,2023,10,F-PRIM-01
GIG-08119,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,32,Masculino,Secundaria / Bachillerato,1,57.9,5018500,2541200,2477200,2.44,Unica fuente de ingresos (100%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.73,2021-03-24,2021,3,F-SEC-02
GIG-08120,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,33,Masculino,Secundaria / Bachillerato,6,62.0,7506800,2402200,5104600,4.69,Fuente principal (>50%),Regimen Subsidiado,Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.51,2024-03-21,2024,3,F-PRIM-02
GIG-08121,Global,Estados Unidos,USA,California,San Francisco,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Timser,27,Masculino,Universitario,4,64.1,39377100,12600700,26776400,23.82,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.8,2025-04-03,2025,4,F-TER-02
GIG-08122,Global,Brasil,BRA,Sao Paulo,Sao Paulo,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,33,Masculino,Secundaria / Bachillerato,21,38.4,6222000,1991100,4231000,6.28,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.78,2025-11-27,2025,11,F-PRIM-02
GIG-08123,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,32,Masculino,Tecnico / Tecnologo,2,64.0,4264000,2100100,2163900,1.93,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.77,2023-05-13,2023,5,F-SEC-01
GIG-08124,Global,Espana,ESP,Madrid,Madrid,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,26,Masculino,Secundaria / Bachillerato,26,66.6,21696400,6942900,14753600,12.63,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.79,2021-07-15,2021,7,F-PRIM-02
GIG-08125,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,39,Masculino,Universitario,1,45.1,2966000,949100,2016900,2.55,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.89,2023-03-15,2023,3,F-PRIM-02
GIG-08126,Global,India,IND,Karnataka,Bengaluru,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,30,Femenino,Tecnico / Tecnologo,18,78.2,3933100,1258600,2674500,1.95,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.9,2024-05-28,2024,5,F-PRIM-02
GIG-08127,Global,India,IND,Karnataka,Bengaluru,En linea / Basada en la Nube,Diseno Multimedia y Contenido,99designs,31,Masculino,Universitario,57,27.0,2811300,337400,2474000,5.22,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.61,2025-04-03,2025,4,F-TER-02
GIG-08128,Global,Estados Unidos,USA,California,San Francisco,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,21,Masculino,Secundaria / Bachillerato,4,40.3,22306900,7138200,15168700,21.46,Fuente principal (>50%),No afiliado / Ninguno,Cotiza activamente,Si (Afiliado a Riesgos Laborales),5.0,2025-11-27,2025,11,F-PRIM-02
GIG-08129,Regional,Colombia,COL,Santander,Bucaramanga,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Upwork,27,Femenino,Universitario,13,31.8,5119600,895700,4224000,7.57,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.56,2022-01-08,2022,1,F-SEC-01
GIG-08130,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,27,Masculino,Universitario,7,43.7,2354400,941100,1413400,1.84,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),5.0,2023-04-05,2023,4,F-SEC-01
GIG-08131,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,34,Masculino,Tecnico / Tecnologo,5,54.3,1919800,549000,1370800,1.44,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.97,2024-05-20,2024,5,F-PRIM-01
GIG-08132,Nacional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Upwork,30,Femenino,Universitario,18,31.5,3632200,483700,3148500,5.7,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.66,2024-09-19,2024,9,F-SEC-01
GIG-08133,Global,Argentina,ARG,Buenos Aires,Buenos Aires,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Workana,22,Femenino,Universitario,3,16.5,6902600,828300,6074300,20.99,Fuente complementaria / Secundaria (<50%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.48,2025-01-20,2025,1,F-PRIM-02
GIG-08134,Regional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,40,Femenino,Posgrado,6,40.6,3436000,369800,3066200,4.31,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.96,2024-03-07,2024,3,F-SEC-01
GIG-08135,Global,Chile,CHL,Santiago,Santiago,En linea / Basada en la Nube,Desarrollo de Software y TI,Fiverr,21,No binario / Otro,Posgrado,9,36.0,15015500,1801900,13213600,20.93,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.64,2025-03-04,2025,3,F-TER-01
GIG-08136,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,38,Femenino,Secundaria / Bachillerato,10,42.0,2569700,1301300,1268400,1.72,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.66,2026-04-06,2026,4,F-SEC-01
GIG-08137,Regional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,28,Masculino,Secundaria / Bachillerato,10,44.4,1268400,332000,936500,1.2,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.92,2024-02-11,2024,2,F-SEC-01
GIG-08138,Regional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,31,Femenino,Primaria,6,41.3,6524500,979400,5545100,7.66,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.72,2025-12-21,2025,12,F-SEC-02
GIG-08139,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,25,Femenino,Universitario,8,44.9,2862900,1464600,1398400,1.78,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.72,2024-11-23,2024,11,F-PRIM-01
GIG-08140,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Remotasks,19,Masculino,Secundaria / Bachillerato,10,53.7,15334700,1840200,13494600,14.33,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),,2026-04-14,2026,4,F-TER-01
GIG-08141,Global,India,IND,Karnataka,Bengaluru,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,TaskRabbit,28,Masculino,Secundaria / Bachillerato,1,78.5,7285300,2331300,4954000,3.6,Unica fuente de ingresos (100%),Regimen Subsidiado,Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.9,2024-05-12,2024,5,F-PRIM-02
GIG-08142,Global,Estados Unidos,USA,California,San Francisco,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Upwork,32,No binario / Otro,Universitario,5,48.1,24031900,2883800,21148000,25.07,Unica fuente de ingresos (100%),Regimen Subsidiado,Cotiza activamente,No (Sin cobertura ARL),4.99,2023-02-05,2023,2,F-PRIM-02
GIG-08143,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Guru,32,Femenino,Tecnico / Tecnologo,23,21.5,6838200,820600,6017700,15.96,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.47,2026-02-06,2026,2,F-TER-01
GIG-08144,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,29,Masculino,Universitario,7,79.4,1916200,620000,,0.93,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.98,2025-07-02,2025,7,F-SEC-01
GIG-08145,Nacional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,26,Femenino,Primaria,2,61.8,1570100,604100,966000,0.89,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.88,2025-04-02,2025,4,F-SEC-02
GIG-08146,Global,India,IND,Karnataka,Bengaluru,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,29,Masculino,Universitario,23,18.2,6157900,738900,5418900,16.98,Fuente complementaria / Secundaria (<50%),Regimen Subsidiado,Cotiza activamente,No (Sin cobertura ARL),4.94,2023-10-02,2023,10,F-TER-01
GIG-08147,Regional,Colombia,COL,Antioquia,Medellin,En linea / Basada en la Nube,Desarrollo de Software y TI,Workana,28,Masculino,Secundaria / Bachillerato,15,33.7,4793000,411000,4382000,7.41,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.6,2026-01-18,2026,1,F-SEC-01
GIG-08148,Global,Argentina,ARG,Buenos Aires,Buenos Aires,En linea / Basada en la Nube,Desarrollo de Software y TI,Upwork,39,Masculino,Secundaria / Bachillerato,10,22.5,3492900,419200,3073800,7.79,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.73,2021-07-09,2021,7,F-TER-01
GIG-08149,Nacional,Colombia,COL,Valle del Cauca,Cali,En linea / Basada en la Nube,Desarrollo de Software y TI,Upwork,23,Masculino,Universitario,5,46.9,8008200,929100,7079000,8.61,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.26,2022-05-02,2022,5,F-SEC-01
GIG-08150,Global,Estados Unidos,USA,California,San Francisco,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,31,Masculino,Secundaria / Bachillerato,16,54.2,29661100,9491600,20169600,21.22,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.86,2025-06-08,2025,6,F-TER-02
GIG-08151,Regional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,20,Masculino,Tecnico / Tecnologo,20,49.5,1239500,429100,810400,0.93,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.99,2022-08-30,2022,8,F-PRIM-01
GIG-08152,Nacional,Colombia,COL,Bolivar,Cartagena,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,30,Masculino,Primaria,6,47.2,1633900,548000,1086000,1.31,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.78,2021-02-20,2021,2,F-SEC-01
GIG-08153,Regional,Colombia,COL,Valle del Cauca,Cali,En linea / Basada en la Nube,Desarrollo de Software y TI,Toptal,24,Femenino,Secundaria / Bachillerato,2,58.0,4457900,601400,3856600,3.79,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.95,2023-12-17,2023,12,F-SEC-01
GIG-08154,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,37,Masculino,Universitario,9,71.1,1823500,601100,1222400,0.98,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.73,2022-11-05,2022,11,F-SEC-01
GIG-08155,Regional,Colombia,COL,Santander,Bucaramanga,En linea / Basada en la Nube,Diseno Multimedia y Contenido,99designs,25,Femenino,Universitario,19,16.5,2382600,387400,1995200,6.9,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.92,2023-07-24,2023,7,F-SEC-01
GIG-08156,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,31,Masculino,Primaria,6,41.4,3657600,1417500,2240100,3.09,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.74,2022-06-03,2022,6,F-PRIM-01
GIG-08157,Nacional,Colombia,COL,Bolivar,Cartagena,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Remotasks,19,Masculino,Universitario,1,47.9,1537300,194500,1342800,1.6,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.93,2025-12-25,2025,12,F-SEC-02
GIG-08158,Regional,Colombia,COL,Valle del Cauca,Cali,En linea / Basada en la Nube,Desarrollo de Software y TI,Fiverr,28,Masculino,Tecnico / Tecnologo,12,34.4,3109900,539000,2571000,4.26,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.87,2021-04-21,2021,4,F-SEC-02
GIG-08159,Nacional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Fiverr,29,Masculino,Universitario,23,23.8,3664000,457200,3206800,7.68,Fuente complementaria / Secundaria (<50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.81,2024-07-07,2024,7,F-SEC-01
GIG-08160,Global,Brasil,BRA,Sao Paulo,Sao Paulo,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,31,Masculino,Universitario,72,68.7,9008300,2882600,6125600,5.08,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.51,2026-01-10,2026,1,F-TER-02
GIG-08161,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,39,Masculino,Tecnico / Tecnologo,45,71.4,3988900,1678200,2310700,1.85,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.87,2024-07-08,2024,7,F-SEC-01
GIG-08162,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,28,Masculino,Tecnico / Tecnologo,5,72.6,9522400,3047200,6475300,5.09,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.93,2021-07-17,2021,7,F-TER-02
GIG-08163,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Desarrollo de Software y TI,Fiverr,27,No binario / Otro,Secundaria / Bachillerato,6,5.0,1026200,123100,903100,10.3,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.88,2024-09-04,2024,9,F-TER-01
GIG-08164,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,41,Masculino,Secundaria / Bachillerato,8,56.7,2641800,926700,1715100,1.72,Fuente principal (>50%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.97,2022-07-22,2022,7,F-SEC-02
GIG-08165,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,45,Masculino,Tecnico / Tecnologo,1,59.3,2429400,949800,1479600,1.42,Unica fuente de ingresos (100%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.96,2023-05-07,2023,5,F-SEC-01
