id_registro,nivel_territorial,pais,codigo_iso_pais,departamento_region,ciudad_municipio,tipo_plataforma,categoria_servicio,plataforma_principal,edad,genero,nivel_educativo,antiguedad_meses,horas_semanales,ingreso_bruto_mensual_cop,costos_operativos_mensuales_cop,ingreso_neto_mensual_cop,ingreso_neto_hora_usd,dependencia_ingresos,afiliacion_salud,afiliacion_pension,cuenta_con_arl,calificacion_promedio_app,fecha_registro,anio,mes,fuente_origen_id
GIG-05049,Nacional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Desarrollo de Software y TI,Workana,36,Masculino,Posgrado,1,23.4,3957100,626500,3330600,8.12,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.98,2021-05-02,2021,5,F-SEC-02
GIG-05050,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,32,Masculino,Secundaria / Bachillerato,9,38.4,1961600,689500,1272100,1.89,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.76,2024-09-16,2024,9,F-PRIM-01
GIG-05051,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,35,Masculino,Secundaria / Bachillerato,20,34.5,2419000,774100,1644900,2.72,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.56,2023-03-08,2023,3,F-PRIM-02
GIG-05052,Regional,Colombia,COL,Antioquia,Medellin,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Upwork,33,Femenino,Universitario,6,50.8,3203200,444800,2758400,3.1,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.9,2021-02-22,2021,2,F-SEC-02
GIG-05053,Global,India,IND,Karnataka,Bengaluru,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Workana,23,Masculino,Tecnico / Tecnologo,15,44.1,2683300,322000,2361300,3.05,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.7,2021-04-27,2021,4,F-PRIM-02
GIG-05054,Regional,Colombia,COL,Santander,Bucaramanga,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Amazon Mechanical Turk,33,Femenino,Tecnico / Tecnologo,48,43.0,590700,59900,530800,0.7,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.65,2022-12-29,2022,12,F-SEC-01
GIG-05055,Global,India,IND,Karnataka,Bengaluru,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,33,Femenino,Tecnico / Tecnologo,72,44.8,2327000,744600,1582400,2.01,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.8,2025-11-24,2025,11,F-TER-02
GIG-05056,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,18,Masculino,Tecnico / Tecnologo,17,35.3,1949400,587600,1361800,2.2,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.89,2026-03-26,2026,3,F-PRIM-01
GIG-05057,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,31,Masculino,Secundaria / Bachillerato,30,32.8,1908000,703700,1204300,2.09,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.64,2025-12-22,2025,12,F-SEC-01
GIG-05058,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,37,Masculino,Secundaria / Bachillerato,5,59.5,1991200,504600,1486600,1.42,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.44,2024-02-23,2024,2,F-SEC-01
GIG-05059,Global,India,IND,Karnataka,Bengaluru,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,42,No binario / Otro,Primaria,29,60.9,3400900,1088300,2312600,2.17,Fuente principal (>50%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.68,2022-06-25,2022,6,F-PRIM-02
GIG-05060,Regional,Colombia,COL,Risaralda,Pereira,En linea / Basada en la Nube,Desarrollo de Software y TI,Workana,23,Masculino,Tecnico / Tecnologo,2,29.9,5147000,628700,4518300,8.62,Unica fuente de ingresos (100%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.99,2022-06-16,2022,6,F-SEC-01
GIG-05061,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,37,Masculino,Universitario,1,40.2,1839300,541100,1298200,1.84,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.57,2026-06-16,2026,6,F-SEC-02
GIG-05062,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,48,Masculino,Secundaria / Bachillerato,1,41.0,3370100,1547000,1823100,2.54,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.69,2024-04-22,2024,4,F-SEC-01
GIG-05063,Global,Estados Unidos,USA,California,San Francisco,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,35,Masculino,Secundaria / Bachillerato,1,40.1,14075300,4504100,9571200,13.61,Fuente principal (>50%),No afiliado / Ninguno,Cotiza activamente,No (Sin cobertura ARL),4.82,2024-11-29,2024,11,F-PRIM-02
GIG-05064,Global,Espana,ESP,Madrid,Madrid,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,40,Masculino,Secundaria / Bachillerato,54,55.7,30802800,9856900,20945900,21.44,Fuente principal (>50%),No afiliado / Ninguno,Cotiza activamente,No (Sin cobertura ARL),4.86,2024-12-13,2024,12,F-PRIM-02
GIG-05065,Global,Estados Unidos,USA,California,San Francisco,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Freelancer,29,Femenino,Universitario,62,18.3,6898700,827800,6070900,18.92,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.46,2021-04-22,2021,4,F-TER-01
GIG-05066,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,TaskRabbit,35,Masculino,Universitario,8,46.7,1192600,191700,1000900,1.22,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.68,2024-05-06,2024,5,F-PRIM-01
GIG-05067,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,37,Femenino,Universitario,1,53.2,2568700,701700,1867000,2.0,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.83,2021-12-31,2021,12,F-PRIM-01
GIG-05068,Nacional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,27,Femenino,Tecnico / Tecnologo,15,84.0,2021500,559800,1461700,0.99,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.66,2021-08-31,2021,8,F-SEC-01
GIG-05069,Global,Espana,ESP,Madrid,Madrid,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,41,Femenino,Secundaria / Bachillerato,38,33.6,11900200,3808100,8092100,13.73,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.76,2021-08-19,2021,8,F-TER-02
GIG-05070,Regional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Remotasks,32,Masculino,Universitario,21,38.0,1196200,145400,1050800,1.58,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.47,2022-04-19,2022,4,F-SEC-01
GIG-05071,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,48,Femenino,Universitario,20,70.5,1346800,418600,928200,0.75,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.93,2024-11-03,2024,11,F-SEC-01
GIG-05072,Nacional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Diseno Multimedia y Contenido,99designs,39,Masculino,Tecnico / Tecnologo,5,47.7,3592600,385000,3207600,3.83,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.97,2021-04-21,2021,4,F-SEC-01
GIG-05073,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,22,Femenino,Primaria,25,65.7,2950700,1287200,1663500,1.44,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.78,2024-01-03,2024,1,F-SEC-01
GIG-05074,Nacional,Colombia,COL,Antioquia,Medellin,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Freelancer,32,Femenino,Tecnico / Tecnologo,12,27.5,1998300,352400,1645900,3.41,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.84,2026-01-06,2026,1,F-SEC-01
GIG-05075,Global,Espana,ESP,Madrid,Madrid,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Guru,26,Masculino,Universitario,7,31.5,19919400,2390300,17529100,31.73,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.9,2026-01-11,2026,1,F-TER-01
GIG-05076,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,35,Masculino,Secundaria / Bachillerato,1,39.3,2192300,1068200,1124100,1.63,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.94,2024-08-17,2024,8,F-SEC-02
GIG-05077,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,38,Masculino,Secundaria / Bachillerato,17,48.8,3424700,1711100,1713600,2.0,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.95,2023-09-06,2023,9,F-PRIM-01
GIG-05078,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Desarrollo de Software y TI,Upwork,19,Masculino,Posgrado,10,24.8,8894300,1067300,7827000,18.0,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.93,2021-03-29,2021,3,F-PRIM-02
GIG-05079,Regional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Desarrollo de Software y TI,Upwork,19,No binario / Otro,Tecnico / Tecnologo,62,31.2,6395800,749800,5646000,10.32,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.92,2021-11-25,2021,11,F-SEC-02
GIG-05080,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,18,Masculino,Secundaria / Bachillerato,3,56.1,930700,303000,627700,0.64,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.87,2026-01-20,2026,1,F-SEC-01
GIG-05081,Global,Estados Unidos,USA,California,San Francisco,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Remotasks,30,Masculino,Universitario,3,19.3,11723500,1406800,10316700,30.48,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.62,2023-06-29,2023,6,F-TER-02
GIG-05082,Nacional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,32,Masculino,Tecnico / Tecnologo,7,64.5,2413900,1129200,1284700,1.14,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.87,2025-03-22,2025,3,F-SEC-01
GIG-05083,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Fiverr,29,Femenino,Tecnico / Tecnologo,2,34.4,11846600,1421600,10425000,17.28,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.9,2023-05-07,2023,5,F-TER-01
GIG-05084,Global,Brasil,BRA,Sao Paulo,Sao Paulo,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,27,Masculino,Secundaria / Bachillerato,1,49.4,6094500,1950200,4144300,4.78,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.75,2024-02-14,2024,2,F-PRIM-02
GIG-05085,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,27,Masculino,Tecnico / Tecnologo,14,43.6,2404100,1220600,1183500,1.55,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.96,2024-02-18,2024,2,F-SEC-01
GIG-05086,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,18,Masculino,Secundaria / Bachillerato,5,53.6,2005600,574100,1431500,1.52,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.77,2023-12-06,2023,12,F-PRIM-01
GIG-05087,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,41,Masculino,Secundaria / Bachillerato,14,42.8,1840100,604800,1235300,1.65,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.77,2023-02-06,2023,2,F-PRIM-01
GIG-05088,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Fiverr,31,Femenino,Posgrado,5,30.3,3898600,467800,3430800,6.46,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.94,2021-05-15,2021,5,F-TER-02
GIG-05089,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,19,Femenino,Secundaria / Bachillerato,40,34.1,3358800,1737600,1621200,2.71,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.65,2025-06-11,2025,6,F-PRIM-01
GIG-05090,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,47,Masculino,Universitario,32,70.0,3093600,1319700,1773900,1.45,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.61,2024-01-22,2024,1,F-SEC-01
GIG-05091,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Workana,24,Femenino,Universitario,2,7.3,2979000,357500,2621500,20.48,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.84,2021-12-08,2021,12,F-TER-01
GIG-05092,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,36,Masculino,Tecnico / Tecnologo,11,41.8,2097200,742300,1354900,1.85,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.68,2026-01-16,2026,1,F-PRIM-01
GIG-05093,Global,Brasil,BRA,Sao Paulo,Sao Paulo,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,35,Masculino,Secundaria / Bachillerato,3,44.0,2992800,957700,2035100,2.64,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.98,2022-11-04,2022,11,F-TER-02
GIG-05094,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,70,Masculino,Secundaria / Bachillerato,51,38.6,2391700,862200,1529500,2.26,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.87,2022-11-01,2022,11,F-SEC-01
GIG-05095,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,34,Masculino,Tecnico / Tecnologo,9,47.7,1355800,492500,863300,1.03,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.87,2025-12-15,2025,12,F-PRIM-01
GIG-05096,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Clickworker,31,Femenino,Tecnico / Tecnologo,2,47.1,10201200,1224100,8977100,10.87,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.65,2024-12-07,2024,12,F-TER-01
GIG-05097,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,26,Masculino,Secundaria / Bachillerato,72,58.9,1975000,942100,1032900,1.0,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.98,2023-11-04,2023,11,F-SEC-02
GIG-05098,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,70,Masculino,Secundaria / Bachillerato,2,64.9,1476300,446100,1030200,0.91,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.98,2022-01-11,2022,1,F-SEC-02
GIG-05099,Global,Argentina,ARG,Buenos Aires,Buenos Aires,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,18,Femenino,Secundaria / Bachillerato,9,69.6,6850800,2192300,4658500,3.82,Unica fuente de ingresos (100%),No afiliado / Ninguno,No cotiza,Si (Afiliado a Riesgos Laborales),4.71,2021-09-16,2021,9,F-TER-02
GIG-05100,Regional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,27,Masculino,Tecnico / Tecnologo,27,27.5,3653900,445700,3208200,6.65,Fuente principal (>50%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.81,2022-08-02,2022,8,F-SEC-01
GIG-05101,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,36,Masculino,Tecnico / Tecnologo,56,78.7,1169300,343400,825900,0.6,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.69,2024-12-08,2024,12,F-SEC-01
GIG-05102,Regional,Colombia,COL,Valle del Cauca,Cali,En linea / Basada en la Nube,Desarrollo de Software y TI,Toptal,30,Masculino,Tecnico / Tecnologo,7,35.7,5128000,857200,4270800,6.82,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.55,2024-12-05,2024,12,F-SEC-01
GIG-05103,Regional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,41,Masculino,Tecnico / Tecnologo,37,55.2,1572400,403000,1169400,1.21,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.76,2025-05-15,2025,5,F-PRIM-01
GIG-05104,Regional,Colombia,COL,Atlantico,Barranquilla,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Freelancer,19,Masculino,Universitario,23,32.1,3811100,417800,3393300,6.03,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.73,2023-01-17,2023,1,F-SEC-01
GIG-05105,Nacional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,27,Femenino,Secundaria / Bachillerato,18,30.8,2006200,706400,1299800,2.41,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.88,2021-03-30,2021,3,F-SEC-01
GIG-05106,Global,India,IND,Karnataka,Bengaluru,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Freelancer,21,Femenino,Universitario,1,42.2,3069000,368300,2700700,3.65,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.83,2023-10-26,2023,10,F-TER-01
GIG-05107,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,18,Masculino,Tecnico / Tecnologo,72,40.3,2849300,1014200,1835100,2.6,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.94,2022-07-26,2022,7,F-SEC-02
GIG-05108,Global,Espana,ESP,Madrid,Madrid,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,26,Masculino,Secundaria / Bachillerato,13,55.3,31232700,9994500,21238200,21.9,Fuente principal (>50%),No afiliado / Ninguno,Cotiza activamente,No (Sin cobertura ARL),4.43,2023-03-30,2023,3,F-PRIM-02
GIG-05109,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,43,Masculino,Universitario,69,48.2,3860600,1538300,2322300,2.75,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.95,2025-12-05,2025,12,F-PRIM-01
GIG-05110,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Remotasks,26,Femenino,Tecnico / Tecnologo,27,37.3,7355800,882700,6473100,9.9,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.84,2025-01-08,2025,1,F-TER-01
GIG-05111,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,18,Masculino,Secundaria / Bachillerato,7,47.1,1011400,340800,670600,0.81,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.8,2025-07-17,2025,7,F-SEC-01
GIG-05112,Global,Espana,ESP,Madrid,Madrid,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Amazon Mechanical Turk,31,No binario / Otro,Tecnico / Tecnologo,6,17.3,13694900,1643400,12051500,39.72,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.65,2024-01-17,2024,1,F-TER-01
GIG-05113,Global,Argentina,ARG,Buenos Aires,Buenos Aires,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,27,Masculino,Tecnico / Tecnologo,21,48.6,4460600,1427400,3033200,3.56,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.79,2021-12-07,2021,12,F-TER-02
